name,price,above_100,first_name,last_name
Mariah Perez,182.9835548,True,Mariah,Perez
James Mcdowell,185.4113069,True,James,Mcdowell
Deanna Lee,243.3556466,True,Deanna,Lee
Tammy Smith,5.66880206,False,Tammy,Smith
Kristine Castillo,135.6683205,True,Kristine,Castillo
Thomas Walsh,269.0590456,True,Thomas,Walsh
John Lynch,285.4239821,True,John,Lynch
Timothy Sullivan,178.2056293,True,Timothy,Sullivan
David Jones,219.9471707,True,David,Jones
Austin Reynolds,230.2905753,True,Austin,Reynolds
Joseph Taylor,250.8302227,True,Joseph,Taylor
Amanda Bishop,146.7499559,True,Amanda,Bishop
Michelle Roman,211.3322444,True,Michelle,Roman
Brandy Mcdonald,20.81430736,False,Brandy,Mcdonald
Colleen Lynch,293.5724407,True,Colleen,Lynch
Jesse Lloyd,192.1219053,True,Jesse,Lloyd
Stephanie Berry,180.9707421,True,Stephanie,Berry
Michele Sandoval,240.716459,True,Michele,Sandoval
Brenda Rojas,53.00332161,False,Brenda,Rojas
John Boyd,275.2955256,True,John,Boyd
Kelly Dawson,198.5060827,True,Kelly,Dawson
Danielle Nguyen,82.0822973,False,Danielle,Nguyen
Michelle Martinez,32.61847953,False,Michelle,Martinez
Sabrina Reid,81.24100275,False,Sabrina,Reid
Mrs. Jennifer Murphy DVM,128.0813752,True,Jennifer,Murphy
Jason Williams,142.3412262,True,Jason,Williams
Amy Love,170.6999593,True,Amy,Love
Russell Chandler,277.8980527,True,Russell,Chandler
Jermaine Terry,163.436282,True,Jermaine,Terry
Shawn Guzman,55.66180515,False,Shawn,Guzman
Jacqueline Marks,71.18069715,False,Jacqueline,Marks
Steven Sullivan,123.0591371,True,Steven,Sullivan
Deborah Cardenas,24.53277284,False,Deborah,Cardenas
Suzanne Clarke,98.31470463,False,Suzanne,Clarke
Kathleen Gibson,223.8727143,True,Kathleen,Gibson
Kathleen Gordon,51.14201648,False,Kathleen,Gordon
Robin Rodriguez,26.49741952,False,Robin,Rodriguez
Christine Clark,80.98399333,False,Christine,Clark
John Mays,283.1281847,True,John,Mays
Jessica Cooke,22.64516196,False,Jessica,Cooke
Brian Smith,206.9486207,True,Brian,Smith
Derrick Mendez,178.5914427,True,Derrick,Mendez
Mark Galvan,124.465996,True,Mark,Galvan
Michael Smith,164.7421346,True,Michael,Smith
Jonathan Best,252.27031,True,Jonathan,Best
Linda Mendoza,160.0198665,True,Linda,Mendoza
Michelle Martin,189.0287686,True,Michelle,Martin
Patricia Washington,30.5605215,False,Patricia,Washington
Curtis Burns,203.4515772,True,Curtis,Burns
Mary Brown,128.4914522,True,Mary,Brown
Brenda Potter,60.24970314,False,Brenda,Potter
Brent Mitchell,105.8411528,True,Brent,Mitchell
Michael Young,249.0618505,True,Michael,Young
William Joyce,166.4238021,True,William,Joyce
Patrick Williams,31.03696847,False,Patrick,Williams
John Lambert,12.8378819,False,John,Lambert
Catherine Wilcox,191.1167166,True,Catherine,Wilcox
Carol Gould,283.1832396,True,Carol,Gould
Michael Gentry,61.78610608,False,Michael,Gentry
Lee Harris II,4.857231672,False,Lee,Harris
Rachel Ferguson,74.13642797,False,Rachel,Ferguson
Andrew Taylor,131.9419949,True,Andrew,Taylor
Caitlin Murphy,267.3096987,True,Caitlin,Murphy
Andrea Perkins,5.265818762,False,Andrea,Perkins
David Herrera,255.0625337,True,David,Herrera
Timothy Dickerson,54.3216059,False,Timothy,Dickerson
Karen Sanchez,165.4245826,True,Karen,Sanchez
Joseph Flores,254.9324502,True,Joseph,Flores
Henry Williams,75.21829743,False,Henry,Williams
Roberto Valdez,9.642441657,False,Roberto,Valdez
Christine Hayes,168.5212234,True,Christine,Hayes
Rebecca Johnson,178.3574168,True,Rebecca,Johnson
Barbara Johnson,277.4359637,True,Barbara,Johnson
Angela Morgan,127.7032016,True,Angela,Morgan
Michael Marshall,241.7739857,True,Michael,Marshall
James Wolfe,298.3561942,True,James,Wolfe
Shaun Thompson,293.5360311,True,Shaun,Thompson
Christopher Ramirez,105.7068733,True,Christopher,Ramirez
Julie Anderson,164.3018661,True,Julie,Anderson
Jacob Anthony,59.39265938,False,Jacob,Anthony
Earl Hahn,177.4867155,True,Earl,Hahn
Rachel Russell,72.99114391,False,Rachel,Russell
Autumn Pace,173.4469757,True,Autumn,Pace
Katherine Allen,178.5870442,True,Katherine,Allen
Amber Warner,136.9561467,True,Amber,Warner
Bryan Brown,161.9575906,True,Bryan,Brown
Richard Espinoza,92.20418593,False,Richard,Espinoza
Shannon Anderson,22.32744951,False,Shannon,Anderson
Donna Brown,79.77215275,False,Donna,Brown
Bonnie Roberts,130.1003936,True,Bonnie,Roberts
Tony Smith,254.6397941,True,Tony,Smith
John Collier,214.6420089,True,John,Collier
Victoria Carson,102.7485775,True,Victoria,Carson
Robert Barnett,176.3221381,True,Robert,Barnett
Nicholas Thomas,9.484480781,False,Nicholas,Thomas
Christine Armstrong,142.1465946,True,Christine,Armstrong
Tanya Oliver,286.9973042,True,Tanya,Oliver
Brandi Beck,92.52948481,False,Brandi,Beck
Charles Jacobs,284.1336681,True,Charles,Jacobs
Kathryn Phillips,39.5869983,False,Kathryn,Phillips
Samantha Smith,36.46258124,False,Samantha,Smith
Jon Washington,9.489791101,False,Jon,Washington
Joshua Anderson,197.5627742,True,Joshua,Anderson
Audrey Hayes,232.5433017,True,Audrey,Hayes
Courtney Joseph,172.7269564,True,Courtney,Joseph
Anthony Sanders,126.5161007,True,Anthony,Sanders
Bianca Cook,274.3294037,True,Bianca,Cook
Maria Marshall,68.10882134,False,Maria,Marshall
Tamara Evans,107.5612138,True,Tamara,Evans
Robert Miranda,263.0977404,True,Robert,Miranda
Katherine Perez,129.5270021,True,Katherine,Perez
Chelsea Lawrence DVM,71.6038974,False,Chelsea,Lawrence
Thomas Martinez,85.24919003,False,Thomas,Martinez
Dawn Serrano,166.2165092,True,Dawn,Serrano
Brandy Sanders,252.0397379,True,Brandy,Sanders
Kathryn Hernandez,170.1478032,True,Kathryn,Hernandez
Jacob Jones,168.7438319,True,Jacob,Jones
Heather Marquez,286.3515823,True,Heather,Marquez
Jessica Young,35.08443351,False,Jessica,Young
Stephanie Cunningham,215.4501966,True,Stephanie,Cunningham
Nicolas Jackson,131.8493872,True,Nicolas,Jackson
Amanda Oneill,164.666159,True,Amanda,Oneill
Jessica Graham,178.1153781,True,Jessica,Graham
Shelby Woods,272.8810311,True,Shelby,Woods
Adam Gutierrez,72.47623904,False,Adam,Gutierrez
James Hill,93.98502761,False,James,Hill
Elizabeth Sawyer,175.1344131,True,Elizabeth,Sawyer
Brian Harris,65.82287283,False,Brian,Harris
Michael Hughes,221.8351135,True,Michael,Hughes
Ariel Frederick,220.3656963,True,Ariel,Frederick
John Williams,231.2692464,True,John,Williams
Bryan Long,173.7848468,True,Bryan,Long
Evan Perez,123.0594889,True,Evan,Perez
Martin Palmer,165.0097824,True,Martin,Palmer
William Oneal,231.3589789,True,William,Oneal
Amanda Garcia,121.15911,True,Amanda,Garcia
Jorge Powell,221.4280843,True,Jorge,Powell
Michael Gomez,43.91299342,False,Michael,Gomez
Laura Johnson,127.6469237,True,Laura,Johnson
Jorge Potts,234.4837052,True,Jorge,Potts
Brian Stanley,230.6372479,True,Brian,Stanley
Christian Brown,178.0810354,True,Christian,Brown
Randy Sanchez,86.21746038,False,Randy,Sanchez
Daniel Hughes,104.4116543,True,Daniel,Hughes
Bethany Tate,29.99699612,False,Bethany,Tate
Christopher Rodriguez,189.5192356,True,Christopher,Rodriguez
Robert Gilbert,25.20291359,False,Robert,Gilbert
Amanda Moore,179.2834922,True,Amanda,Moore
Lauren Hall,176.7655504,True,Lauren,Hall
Melissa Huber,124.8777591,True,Melissa,Huber
Christina Patterson,110.4339193,True,Christina,Patterson
Jennifer Lutz,64.54963918,False,Jennifer,Lutz
Michelle Stevens,131.3952481,True,Michelle,Stevens
Ronald Hernandez,270.7863687,True,Ronald,Hernandez
Maria Mcintyre,149.017414,True,Maria,Mcintyre
Alicia King,231.7721009,True,Alicia,King
Melissa Meyer,140.881457,True,Melissa,Meyer
Cameron Mathis,147.065387,True,Cameron,Mathis
Stephanie Roberts,164.7075238,True,Stephanie,Roberts
Norman Johnson,9.433021442,False,Norman,Johnson
Samuel Duke,165.8695089,True,Samuel,Duke
Lisa Kent,151.2140326,True,Lisa,Kent
Geoffrey White,167.7361784,True,Geoffrey,White
Randy Bass,9.188433868,False,Randy,Bass
Gabriela Carlson,162.0938685,True,Gabriela,Carlson
Jeremy Lawrence,37.2413509,False,Jeremy,Lawrence
Calvin Daugherty,130.0551104,True,Calvin,Daugherty
Roger Greer,219.0427083,True,Roger,Greer
Samuel Mason,213.630559,True,Samuel,Mason
Margaret David,62.7958581,False,Margaret,David
Ashley Johnson,45.3852887,False,Ashley,Johnson
Cheryl Monroe,17.02021733,False,Cheryl,Monroe
Ronald Ferguson,202.9682616,True,Ronald,Ferguson
Carl Robinson,113.3157268,True,Carl,Robinson
Matthew Martinez,232.7520252,True,Matthew,Martinez
Daniel Walker,108.5419289,True,Daniel,Walker
Paul Frazier,103.9807042,True,Paul,Frazier
Benjamin Salinas,192.4265806,True,Benjamin,Salinas
Steven Hill,22.65354581,False,Steven,Hill
Brandon Nolan,13.5812339,False,Brandon,Nolan
Steve Garcia,114.5641057,True,Steve,Garcia
Robert Kim,40.20145996,False,Robert,Kim
Harold Ramos,174.6466694,True,Harold,Ramos
Andrew Klein,288.5279752,True,Andrew,Klein
Erica White,282.8351921,True,Erica,White
Johnathan Scott,225.7270292,True,Johnathan,Scott
Renee Vincent,114.130569,True,Renee,Vincent
Charles Jones,50.50838506,False,Charles,Jones
Andrew Foster,273.6255243,True,Andrew,Foster
Eric Thomas,162.0099329,True,Eric,Thomas
Daniel Potter,188.2687316,True,Daniel,Potter
Pamela Mann,273.7242623,True,Pamela,Mann
Ryan Mcclain,68.33349439,False,Ryan,Mcclain
Rachel Walker,282.3523019,True,Rachel,Walker
Roberta Lowe,290.2607521,True,Roberta,Lowe
Deborah Foster,28.93794259,False,Deborah,Foster
Craig Harvey,166.7541903,True,Craig,Harvey
Randy Copeland,1.40811988,False,Randy,Copeland
Michael Allison,148.1814214,True,Michael,Allison
Cristina Smith,215.9030047,True,Cristina,Smith
Tyler Tyler,163.2718522,True,Tyler,Tyler
Roy Jenkins,36.67990222,False,Roy,Jenkins
Kimberly Mitchell,281.0649073,True,Kimberly,Mitchell
Ray Koch,12.39980771,False,Ray,Koch
Kelly Andrews,209.921327,True,Kelly,Andrews
Robin Conner,275.8113851,True,Robin,Conner
Brandon Vargas,39.58040115,False,Brandon,Vargas
Jessica Ball,148.8705378,True,Jessica,Ball
John Cole,263.7398907,True,John,Cole
Chloe Cox,213.8996139,True,Chloe,Cox
Lance Anderson,160.2512887,True,Lance,Anderson
Samantha Cole,159.0685359,True,Samantha,Cole
Mark Rogers,88.66922081,False,Mark,Rogers
Laurie Flores,237.545314,True,Laurie,Flores
Caroline Robles,181.5710296,True,Caroline,Robles
Samantha Zuniga,148.8630463,True,Samantha,Zuniga
Brandon Burns,269.3971414,True,Brandon,Burns
Mrs. Samantha Brooks,21.67250507,False,Samantha,Brooks
Elijah Ho,45.36640618,False,Elijah,Ho
Jennifer Simmons,2.259310271,False,Jennifer,Simmons
Kendra Haas,235.9539596,True,Kendra,Haas
Miranda Williams,50.51989651,False,Miranda,Williams
Eric Burke,169.8579861,True,Eric,Burke
Nancy Wood,57.42886651,False,Nancy,Wood
Alexander Sanchez,148.6008465,True,Alexander,Sanchez
Dakota Cox,58.84226789,False,Dakota,Cox
Darren Montes,237.4494064,True,Darren,Montes
Ricardo Davies,204.3448213,True,Ricardo,Davies
Brittany Thompson,157.5015804,True,Brittany,Thompson
Robert Johnson,131.154271,True,Robert,Johnson
Christopher Morris,261.380788,True,Christopher,Morris
Kelly Wright,167.6344509,True,Kelly,Wright
Jose Carter,133.5540112,True,Jose,Carter
Beth Cross,231.3893948,True,Beth,Cross
Christopher Carpenter,111.0442137,True,Christopher,Carpenter
Kristina Jackson,139.0648125,True,Kristina,Jackson
Brianna Davis,14.35079183,False,Brianna,Davis
Elizabeth Williams,120.1379082,True,Elizabeth,Williams
Joel Evans MD,221.1076735,True,Joel,Evans
Rebecca Valencia,158.0363706,True,Rebecca,Valencia
Daniel Baker,293.5413349,True,Daniel,Baker
Christopher Nash,136.3252174,True,Christopher,Nash
Robert Thornton,125.4436701,True,Robert,Thornton
Diane Barron,97.48860357,False,Diane,Barron
Jacob Crawford,218.0158148,True,Jacob,Crawford
Adam Bowen,23.16719963,False,Adam,Bowen
Robert Davenport,186.4151337,True,Robert,Davenport
Elizabeth Alexander,274.7899242,True,Elizabeth,Alexander
Stephen Thomas,244.5569702,True,Stephen,Thomas
Teresa Hoffman,36.43693835,False,Teresa,Hoffman
Beth Rodriguez,147.6162351,True,Beth,Rodriguez
Melissa Roberts,225.4097786,True,Melissa,Roberts
James Conway,251.4644818,True,James,Conway
Michael Jimenez,203.8906996,True,Michael,Jimenez
Melissa Kennedy,223.2827136,True,Melissa,Kennedy
Patrick Hayes,58.87774264,False,Patrick,Hayes
Loretta Scott,293.7795351,True,Loretta,Scott
Stacy Shepherd,278.1646968,True,Stacy,Shepherd
Laurie Velasquez,140.9337037,True,Laurie,Velasquez
Gilbert Cummings,277.7046782,True,Gilbert,Cummings
David Robinson,134.3468462,True,David,Robinson
David Brooks,61.0253461,False,David,Brooks
Lindsay Taylor,50.97207834,False,Lindsay,Taylor
Samuel Vasquez,14.61173033,False,Samuel,Vasquez
Mark Haynes,101.5114727,True,Mark,Haynes
Ian Malone,14.25961844,False,Ian,Malone
Miss Renee Williams,251.7050493,True,Miss Renee,Williams
Julie Hunt,281.5797854,True,Julie,Hunt
Brenda Hernandez,293.4895766,True,Brenda,Hernandez
Michael Fisher,185.3060337,True,Michael,Fisher
Heather Murphy,175.951525,True,Heather,Murphy
Leah Rogers,227.2640128,True,Leah,Rogers
Heather Rojas,111.0171238,True,Heather,Rojas
Tracy Fitzgerald,94.05617946,False,Tracy,Fitzgerald
Tony Brewer,139.9761576,True,Tony,Brewer
Michelle Walker,174.7607827,True,Michelle,Walker
Antonio Jones Jr.,162.0558897,True,Antonio Jones,Jr.
Christopher Martin,124.3060387,True,Christopher,Martin
Travis Gallagher,149.1757397,True,Travis,Gallagher
Katherine Garcia,299.8502109,True,Katherine,Garcia
Judith Perez,274.5122978,True,Judith,Perez
Tiffany Wilcox,222.2439424,True,Tiffany,Wilcox
Krista Gonzalez,16.60993927,False,Krista,Gonzalez
Heather Chen,186.2047494,True,Heather,Chen
Mark Baker,276.1911726,True,Mark,Baker
Darryl Perez,25.64321834,False,Darryl,Perez
Christie Mcclure,173.3068687,True,Christie,Mcclure
Devin Reilly,62.33027419,False,Devin,Reilly
Stephanie Evans,28.24253657,False,Stephanie,Evans
Brandon Franklin,140.4908535,True,Brandon,Franklin
Annette Ellis,193.0991624,True,Annette,Ellis
Michael Watkins,197.9921401,True,Michael,Watkins
Ann Clark,237.722832,True,Ann,Clark
Michael Stafford,238.6436687,True,Michael,Stafford
Stephen Robinson,81.5356311,False,Stephen,Robinson
Monica Goodman,8.737019365,False,Monica,Goodman
Jason Cobb,59.46229968,False,Jason,Cobb
Robert Cook,51.3866802,False,Robert,Cook
Juan Guzman,49.4882314,False,Juan,Guzman
Jose Avila,195.5079517,True,Jose,Avila
Alison West,273.5874414,True,Alison,West
Laura Lamb,38.06919442,False,Laura,Lamb
Caroline Price,53.366066,False,Caroline,Price
William Smith,25.44007533,False,William,Smith
Marcus Beck,67.41458515,False,Marcus,Beck
Chelsea Brown MD,122.5168986,True,Chelsea,Brown
Regina Arnold,7.705074913,False,Regina,Arnold
Lacey Morrison,203.5740697,True,Lacey,Morrison
James Evans,253.8321371,True,James,Evans
Sarah Pierce,130.1123122,True,Sarah,Pierce
Stacy Curtis,122.3040628,True,Stacy,Curtis
Latasha Lee,11.68292407,False,Latasha,Lee
Mark Boyd,158.589711,True,Mark,Boyd
Megan Wilson,138.7592545,True,Megan,Wilson
Natalie Campbell,28.698778,False,Natalie,Campbell
Julie Stewart,242.5977211,True,Julie,Stewart
Chase Estes,152.7355683,True,Chase,Estes
Suzanne Huang,166.4786131,True,Suzanne,Huang
Sabrina Hernandez,273.244184,True,Sabrina,Hernandez
Alyssa Zuniga,189.0655951,True,Alyssa,Zuniga
Diana Cooper MD,86.90731688,False,Diana,Cooper
Nicole Ellis,269.6470305,True,Nicole,Ellis
Colleen Perry,99.35592238,False,Colleen,Perry
Joseph Miller,22.67185024,False,Joseph,Miller
Larry Roberts,29.14020282,False,Larry,Roberts
Joseph Marquez PhD,129.6294112,True,Joseph Marquez,PhD
Andrew Khan,173.337711,True,Andrew,Khan
Eric Roth DDS,262.0875313,True,Eric,Roth
Cristina Harris,214.226351,True,Cristina,Harris
Charlene Perez,84.74847467,False,Charlene,Perez
Colleen Lynch,78.9667331,False,Colleen,Lynch
Michael Vincent,12.19268007,False,Michael,Vincent
Jose Fowler,220.6131548,True,Jose,Fowler
Kimberly Nguyen,163.2096889,True,Kimberly,Nguyen
Christopher Pennington,149.3244051,True,Christopher,Pennington
Joseph Stewart,25.10227022,False,Joseph,Stewart
Peter Braun,162.5791748,True,Peter,Braun
Andre Freeman,261.4333025,True,Andre,Freeman
David Peters,1.842146482,False,David,Peters
Charles Ramirez,238.8393846,True,Charles,Ramirez
Raven Carlson,80.30754824,False,Raven,Carlson
Mark Chase,43.99018911,False,Mark,Chase
Earl Hinton,99.01092283,False,Earl,Hinton
Brenda Stanley,257.0333463,True,Brenda,Stanley
Christopher Brown,59.8489299,False,Christopher,Brown
Justin Bates MD,298.081594,True,Justin,Bates
Zachary Sandoval,226.1841674,True,Zachary,Sandoval
Jessica Evans,274.0373121,True,Jessica,Evans
Justin Banks,42.49347313,False,Justin,Banks
Renee Williamson,242.3722085,True,Renee,Williamson
Matthew Sims DVM,154.274325,True,Matthew,Sims
Tanya Baxter,159.8970073,True,Tanya,Baxter
Jamie Hobbs,253.0164889,True,Jamie,Hobbs
Anthony Hardin,183.0049758,True,Anthony,Hardin
Christy Martinez,3.607710544,False,Christy,Martinez
Chad Clark,224.7624411,True,Chad,Clark
Chloe Cox,263.0897415,True,Chloe,Cox
Cynthia Rivera,73.26316803,False,Cynthia,Rivera
Dana Collins,55.63787745,False,Dana,Collins
David Harding,262.4670508,True,David,Harding
Kathryn Garza,298.6588738,True,Kathryn,Garza
Dawn Phillips,20.37164898,False,Dawn,Phillips
Daniel Pacheco,214.6949093,True,Daniel,Pacheco
Joshua Ortiz,33.24314581,False,Joshua,Ortiz
Patricia Schroeder,223.6665881,True,Patricia,Schroeder
Alyssa Sims,112.5034847,True,Alyssa,Sims
Richard Wall,88.13969703,False,Richard,Wall
April Wilson,118.8448316,True,April,Wilson
Heather Stephens,231.2342053,True,Heather,Stephens
Catherine Tran,28.32558659,False,Catherine,Tran
Matthew Stewart,0.44165867,False,Matthew,Stewart
Mark King PhD,123.0094766,True,Mark King,PhD
Shannon Johnson,256.7744767,True,Shannon,Johnson
Michelle Burton,124.5129816,True,Michelle,Burton
Kristen Gallagher,268.0205769,True,Kristen,Gallagher
Rose Campos,21.06611081,False,Rose,Campos
Bobby Carroll,217.9915084,True,Bobby,Carroll
Kathy Johnson,91.80571794,False,Kathy,Johnson
Steven Sullivan,97.07246326,False,Steven,Sullivan
Tracy Phillips,177.5255072,True,Tracy,Phillips
Nancy Little,68.32085517,False,Nancy,Little
Robert Andrade,206.2050908,True,Robert,Andrade
Carolyn Kelley,120.6492919,True,Carolyn,Kelley
Christopher Wells,203.7207459,True,Christopher,Wells
Miranda Cook,68.99167394,False,Miranda,Cook
Heidi Miller,44.18726414,False,Heidi,Miller
Michael Ferguson,65.33364222,False,Michael,Ferguson
Daniel Campbell,203.8319025,True,Daniel,Campbell
Lisa Clements,183.8437472,True,Lisa,Clements
Cheryl Garner,145.9887007,True,Cheryl,Garner
Linda Carpenter,192.1605323,True,Linda,Carpenter
Kenneth Stone,128.0814296,True,Kenneth,Stone
Marcia Harrell,57.17983127,False,Marcia,Harrell
Mariah Soto,180.3774662,True,Mariah,Soto
Christine Koch,159.3502848,True,Christine,Koch
Joseph Perkins,186.1342985,True,Joseph,Perkins
Perry Curtis,52.6715164,False,Perry,Curtis
Sara Tucker,53.6230802,False,Sara,Tucker
Christopher Day,176.7826506,True,Christopher,Day
Terri Davis,132.881519,True,Terri,Davis
Eric Miller,144.4511344,True,Eric,Miller
Morgan Goodwin,134.2922556,True,Morgan,Goodwin
Victor Sanchez,114.2246438,True,Victor,Sanchez
Shawn Harris,251.246499,True,Shawn,Harris
Julia Jackson,264.5773736,True,Julia,Jackson
Carmen Crawford,238.948125,True,Carmen,Crawford
Brian Hall,9.742576562,False,Brian,Hall
Ian Martinez,123.0462516,True,Ian,Martinez
Robert Reyes,99.94824582,False,Robert,Reyes
Stacy Green,30.27141958,False,Stacy,Green
Casey Carroll,290.2155356,True,Casey,Carroll
Mariah Ochoa,208.6909636,True,Mariah,Ochoa
Larry Valentine Jr.,211.4230016,True,Larry Valentine,Jr.
Nicole Harris,126.8779738,True,Nicole,Harris
Jacob Hicks,89.92387573,False,Jacob,Hicks
Ms. Theresa Stewart MD,64.11402234,False,Theresa,Stewart
Joann Thompson,99.16719145,False,Joann,Thompson
Crystal Marshall,161.3723638,True,Crystal,Marshall
Nicholas Neal,229.3209533,True,Nicholas,Neal
James Pena,5.259619097,False,James,Pena
Justin Parker,97.04832486,False,Justin,Parker
Marcus Thomas,248.2530072,True,Marcus,Thomas
Luke Hardy,61.79397435,False,Luke,Hardy
Rhonda Collins,298.5737568,True,Rhonda,Collins
Jessica Sullivan,74.80414318,False,Jessica,Sullivan
Tammy Cole,74.34504714,False,Tammy,Cole
Daniel Adams,204.7068628,True,Daniel,Adams
Heather Henderson,76.3605957,False,Heather,Henderson
Ann Medina,115.1692433,True,Ann,Medina
Jeremy Thompson,199.3661235,True,Jeremy,Thompson
Ashley Hurst,81.76651927,False,Ashley,Hurst
Rhonda Wagner,154.5989276,True,Rhonda,Wagner
Tiffany Decker,109.2070311,True,Tiffany,Decker
Ruben Anderson,141.7568848,True,Ruben,Anderson
Rebecca Mcdowell,256.1829641,True,Rebecca,Mcdowell
Kristen Boyd,118.2390412,True,Kristen,Boyd
Jake Howard,149.7452421,True,Jake,Howard
Scott Ayers,80.73638962,False,Scott,Ayers
Kathryn Mccall,242.1308821,True,Kathryn,Mccall
Thomas Dennis,90.27786558,False,Thomas,Dennis
Nicholas Armstrong,140.6291145,True,Nicholas,Armstrong
Kelly Alvarado,76.58955533,False,Kelly,Alvarado
Matthew Bishop,22.65640439,False,Matthew,Bishop
Shane Miller,104.4146591,True,Shane,Miller
Amy Lopez,33.03248299,False,Amy,Lopez
Nicole Mcgee,81.8783247,False,Nicole,Mcgee
Scott Johnson,120.4906957,True,Scott,Johnson
Gina Marquez,133.0725006,True,Gina,Marquez
Brandon Phelps,252.4956595,True,Brandon,Phelps
Jordan Mckinney,92.44255273,False,Jordan,Mckinney
Melinda Weaver,3.768133684,False,Melinda,Weaver
Christopher James,52.20975301,False,Christopher,James
Mark Adams,52.00849588,False,Mark,Adams
Elizabeth Olsen,192.8797822,True,Elizabeth,Olsen
Shannon Williams DDS,55.61884754,False,Shannon,Williams
Arthur Levine,51.53641612,False,Arthur,Levine
Kimberly Reid,4.351322662,False,Kimberly,Reid
Patrick Jones,62.49699828,False,Patrick,Jones
William Garza,284.8928579,True,William,Garza
Lisa Adams,84.76983212,False,Lisa,Adams
Kathleen Guerrero,256.6942034,True,Kathleen,Guerrero
Nicholas Kennedy,129.406829,True,Nicholas,Kennedy
Anthony Hayes,144.4338119,True,Anthony,Hayes
David Cruz,180.1355231,True,David,Cruz
Robert Brooks,118.2747122,True,Robert,Brooks
Francis Fisher,146.3525968,True,Francis,Fisher
Albert Lee,247.7196549,True,Albert,Lee
Angela Moreno,50.95778324,False,Angela,Moreno
Brian Salinas,177.8999698,True,Brian,Salinas
Sarah Bauer,274.7964305,True,Sarah,Bauer
Cynthia Collins,249.7444753,True,Cynthia,Collins
Ryan Stanton,274.7565726,True,Ryan,Stanton
Dr. David Elliott,127.9040505,True,David,Elliott
Crystal Carr,37.89493067,False,Crystal,Carr
Christopher Garcia,292.0792371,True,Christopher,Garcia
Justin Tran,195.8112157,True,Justin,Tran
Kenneth Jones,9.452676009,False,Kenneth,Jones
Rita Adams,30.17192605,False,Rita,Adams
Brandon Ball,262.6800253,True,Brandon,Ball
Melissa Smith,15.27711246,False,Melissa,Smith
Kimberly Lamb,252.7441852,True,Kimberly,Lamb
Nicholas Walker,143.0644826,True,Nicholas,Walker
Stephen Mann,112.3490647,True,Stephen,Mann
Jacqueline Rubio,202.6988729,True,Jacqueline,Rubio
William Gibson,203.8485443,True,William,Gibson
John Evans,206.2789356,True,John,Evans
Steve Roberts,39.62431254,False,Steve,Roberts
Andrew West,207.3116054,True,Andrew,West
Teresa Ellis,271.4899736,True,Teresa,Ellis
Paul Hansen,297.1563644,True,Paul,Hansen
Charles Walker,288.7101304,True,Charles,Walker
Susan Wilson,281.874463,True,Susan,Wilson
Ashley Jones,244.9930809,True,Ashley,Jones
Spencer Garcia,149.9360249,True,Spencer,Garcia
Victoria Rivera,268.8886879,True,Victoria,Rivera
Nicole Lopez,12.27610808,False,Nicole,Lopez
Lori Russell,9.589683274,False,Lori,Russell
Patricia Ryan,91.27033831,False,Patricia,Ryan
Jeanne Lin,184.3518302,True,Jeanne,Lin
John Gardner,27.11376464,False,John,Gardner
Jesse Mack,40.65543525,False,Jesse,Mack
Madison Nelson,84.93606191,False,Madison,Nelson
Colleen Spencer,51.29811649,False,Colleen,Spencer
Melissa Wallace,165.3815591,True,Melissa,Wallace
Emily Weaver,249.5527186,True,Emily,Weaver
Sarah Copeland,271.0283469,True,Sarah,Copeland
Damon Walker,223.5644308,True,Damon,Walker
David Stewart,200.3407477,True,David,Stewart
Robin Hardy MD,246.5925724,True,Robin,Hardy
Beth Schmitt,108.5114512,True,Beth,Schmitt
Joshua Clark,41.09943086,False,Joshua,Clark
Nicholas Jones,207.3196739,True,Nicholas,Jones
Virginia Anderson,221.3968253,True,Virginia,Anderson
Richard Hamilton,64.31871231,False,Richard,Hamilton
Michele Harris,175.7490463,True,Michele,Harris
Dr. Elizabeth Garner,295.0996081,True,Elizabeth,Garner
Michael Moon,70.81831562,False,Michael,Moon
Robert Williams,203.0921912,True,Robert,Williams
Monica Wallace,51.0949844,False,Monica,Wallace
Kathy King,216.3709828,True,Kathy,King
Faith Baird,68.7759123,False,Faith,Baird
Bruce Steele,18.20328841,False,Bruce,Steele
Robert Brown,278.3384611,True,Robert,Brown
Curtis Graves,267.2317387,True,Curtis,Graves
Andrea Lewis,39.59305432,False,Andrea,Lewis
Christopher Jensen,109.1740211,True,Christopher,Jensen
Diana Edwards,149.5507258,True,Diana,Edwards
Jennifer Adams,109.7987059,True,Jennifer,Adams
Ashley Harper,52.62412811,False,Ashley,Harper
Tara Anderson,115.0554126,True,Tara,Anderson
Sylvia Martinez,248.1298517,True,Sylvia,Martinez
Micheal Johnson,138.4340155,True,Micheal,Johnson
Christine Wilson,14.87060274,False,Christine,Wilson
Eric Luna,192.3387069,True,Eric,Luna
Jennifer Brown,156.4056352,True,Jennifer,Brown
Robert Horton,274.4584433,True,Robert,Horton
Joshua Foley,17.63874899,False,Joshua,Foley
Curtis Carroll,172.138365,True,Curtis,Carroll
Steven Simmons,254.3712088,True,Steven,Simmons
James Brown,203.113355,True,James,Brown
Taylor Delgado,210.3838207,True,Taylor,Delgado
Kevin Cuevas,191.9020807,True,Kevin,Cuevas
Kim Schmidt,193.8454144,True,Kim,Schmidt
